,trans_date,acc_created_date,trans_id,user_id,brand,product_name,quantity,sub_total
3134,2022-01-21 16:36:03,2021-10-09 19:21:29,INV-18505246-27650,47e640ea16,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
3135,2022-01-21 16:36:03,2021-10-09 19:21:29,INV-77541760-27650,47e640ea16,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
3136,2022-01-21 20:47:37,2022-01-21 20:38:31,INV-66531319-27651,b4937592bc,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
3137,2022-01-22 09:41:18,2022-01-22 09:41:18,INV-80889104-27652,87ee77d123,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3138,2022-01-22 12:15:17,2022-01-22 12:08:58,INV-45908443-27653,eafbd050f4,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
3139,2022-01-22 13:33:40,2022-01-22 13:30:02,INV-44958454-27654,ba9235fc2b,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
3140,2022-01-22 16:32:36,2022-01-22 16:28:45,INV-99598058-27655,6ca95a273e,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3141,2022-01-22 16:36:26,2022-01-22 16:34:10,INV-20080413-27656,ce41d239c4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3142,2022-01-22 18:10:25,2021-01-19 17:25:31,INV-81258165-27659,df03d72fb5,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3143,2022-01-22 19:12:57,2022-01-22 18:49:14,INV-91458724-27660,e44850e5a8,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
3144,2022-01-23 05:10:02,2022-01-23 04:49:36,INV-23305639-27662,b6f3665fcd,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
3145,2022-01-23 10:13:17,2022-01-23 10:09:50,INV-91118480-27665,7328f129e5,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,91000
3146,2022-01-23 19:57:11,2022-01-23 19:55:19,INV-60497726-27666,8b1530131d,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
3147,2022-01-23 20:48:53,2022-01-23 20:48:53,INV-16078950-27668,9dce9e6e03,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3148,2022-01-23 21:21:15,2022-01-23 21:21:15,INV-79979708-27669,f512fd5f4e,Kids Magazine,Kids Magazine 12 Month E-Magazine Subscription,1,364000
3149,2022-01-23 21:21:15,2022-01-23 21:21:15,INV-53080363-27669,f512fd5f4e,Insight Magazine,Insight Magazine 12 Month E-Magazine Subscription,1,150000
3150,2022-01-24 12:07:52,2022-01-24 12:03:46,INV-72607403-27670,f1b443c42b,Geo Magazine,Geo Magazine 3 Month E-Magazine Subscription,1,90000
3151,2022-01-24 12:52:44,2021-08-08 23:52:10,INV-17264701-27671,760f2fcaa4,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3152,2022-01-24 12:52:44,2021-08-08 23:52:10,INV-47798238-27671,760f2fcaa4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3153,2022-01-24 16:15:21,2022-01-24 16:09:10,INV-62083008-27673,cdced395c6,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
3154,2022-01-24 18:21:07,2022-01-24 18:18:14,INV-51225404-27674,6cb857927c,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
3155,2022-01-24 22:30:11,2022-01-24 22:23:54,INV-34167511-27675,d51723ab90,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3156,2022-01-24 22:30:11,2022-01-24 22:23:54,INV-46185030-27675,d51723ab90,Womens`s Magazine,Womens`s Magazine 6 Month Printed Subscription,1,208000
3157,2022-01-25 00:32:45,2022-01-25 00:26:41,INV-42710000-27676,843861fa78,Insight Magazine,Insight Magazine 12 Month E-Magazine Subscription,1,150000
3158,2022-01-25 01:31:39,2022-01-25 01:19:26,INV-27442846-27677,a87081806c,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3159,2022-01-25 06:03:23,2022-01-25 05:58:28,INV-34711699-27678,c47960a9e4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3160,2022-01-25 08:13:54,2022-01-25 08:10:05,INV-78188242-27679,dd63401437,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
3161,2022-01-25 19:01:44,2022-01-25 18:53:24,INV-91229961-27687,61531f13c8,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3162,2022-01-25 20:26:47,2022-01-25 20:16:24,INV-32571714-27688,57aba602c2,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
3163,2022-01-26 07:41:12,2022-01-14 09:44:07,INV-17949073-27689,63cb55c63b,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
3164,2022-01-26 08:02:38,2022-01-26 08:02:38,INV-82024099-27690,ca5908a3a3,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3165,2022-01-26 08:02:38,2022-01-26 08:02:38,INV-58698863-27690,ca5908a3a3,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
3166,2022-01-26 10:12:44,2022-01-26 10:10:48,INV-54308913-27691,03bfcc5c67,Insight Magazine,Insight Magazine 12 Month E-Magazine Subscription,1,150000
3167,2022-01-26 12:04:13,2022-01-26 12:02:33,INV-67803940-27694,2030bb81ee,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
3168,2022-01-26 13:00:56,2022-01-26 12:45:32,INV-52014710-27695,75aa9cf0c3,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3169,2022-01-26 13:06:58,2022-01-26 13:01:14,INV-85761804-27696,86ddac4e1e,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
3170,2022-01-26 16:30:01,2022-01-26 16:23:34,INV-37334228-27697,ec267be788,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
3171,2022-01-26 17:49:54,2022-01-23 00:05:51,INV-24153507-27698,d4bebed3c4,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
3172,2022-01-27 19:34:40,2022-01-27 19:34:40,INV-77863994-27707,a79a10514c,Geo Magazine,Geo Magazine 24 Month Printed Subscription,1,1296000
3173,2022-01-27 20:23:32,2022-01-27 20:23:32,INV-44670951-27708,f248cb2457,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
3174,2022-01-27 20:23:32,2022-01-27 20:23:32,INV-99025943-27708,f248cb2457,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
3175,2022-01-28 05:48:56,2022-01-28 05:47:33,INV-26037581-27709,e1d90406fc,Insight Magazine,Insight Magazine 3 Month E-Magazine Subscription,1,37500
3176,2022-01-28 09:34:15,2022-01-28 09:34:15,INV-72689713-27711,e7b4aeebb6,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
3177,2022-01-28 09:34:15,2022-01-28 09:34:15,INV-66346002-27711,e7b4aeebb6,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3178,2022-01-28 09:34:15,2022-01-28 09:34:15,INV-79242614-27711,e7b4aeebb6,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,270000
3179,2022-01-28 09:53:59,2022-01-28 09:53:59,INV-77199546-27712,b74bdd885c,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
3180,2022-01-28 13:09:43,2022-01-28 13:09:43,INV-95509396-27714,b49acbea32,Womens`s Magazine,Womens`s Magazine 1 Month E-Magazine Subscription,1,20000
3181,2022-01-28 15:51:14,2022-01-28 15:51:14,INV-86383671-27715,aa846b2045,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3182,2022-01-28 19:38:59,2021-07-15 23:33:50,INV-85657719-27717,3b35e82fac,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3183,2022-01-28 20:25:25,2020-12-24 16:59:52,INV-29250592-27718,5de4ada22c,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3184,2022-01-29 01:13:57,2022-01-29 00:59:57,INV-12294972-27719,f1cd4b25f7,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
3185,2022-01-29 05:12:54,2022-01-29 05:09:31,INV-50894239-27720,e08fe323d7,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
3186,2022-01-29 05:22:59,2022-01-29 05:22:59,INV-75874228-27721,4902d48f4d,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3187,2022-01-29 05:57:44,2022-01-29 00:04:05,INV-64909103-27722,6c30dd17fb,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,189000
3188,2022-01-29 05:57:44,2022-01-29 00:04:05,INV-89279808-27722,6c30dd17fb,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3189,2022-01-29 08:00:02,2022-01-29 08:00:02,INV-58647265-27723,b5ac881a36,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3190,2022-01-29 11:59:50,2022-01-29 11:59:50,INV-25396907-27725,283c198fc0,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3191,2022-01-29 12:21:20,2022-01-29 12:18:58,INV-15111151-27726,03584aadcd,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 3 Month E-Magazine Subscription,1,26250
3192,2022-01-29 12:30:30,2021-11-04 17:21:36,INV-94244298-27727,3812f21735,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
3193,2022-01-29 13:16:15,2022-01-22 11:22:55,INV-51042744-27728,f1e20fd312,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
3194,2022-01-29 19:05:31,2022-01-29 19:00:30,INV-14630499-27730,ccc2c22118,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,91000
3195,2022-01-29 19:57:19,2021-05-17 14:38:07,INV-41282499-27731,96d704b599,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
3196,2022-01-29 20:39:22,2022-01-29 20:34:09,INV-43414569-27732,1e1dba0580,Insight Magazine,Insight Magazine 12 Month E-Magazine Subscription,1,150000
3197,2022-01-29 20:55:35,2022-01-29 20:49:28,INV-85343491-27733,b1fea5f88c,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
3198,2022-01-29 22:01:58,2022-01-29 21:53:02,INV-20220132-27734,6d09857ce3,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
3199,2022-01-30 08:05:40,2022-01-30 07:54:41,INV-58052984-27735,fcca782d67,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
3200,2022-01-30 12:26:37,2022-01-30 12:19:30,INV-49472182-27741,3a636e84e9,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
3201,2022-01-30 14:55:23,2022-01-19 13:01:50,INV-10475996-27742,0128f4bd39,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
3202,2022-01-30 16:20:22,2022-01-30 15:27:49,INV-13936081-27743,c5d4288cb1,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
3203,2022-01-31 08:42:01,2022-01-31 08:36:55,INV-61437234-27745,b0e8b3dd25,Automotive Magazine,Automotive Magazine Unit Subscription E-Magazine Subscription,1,10000
3204,2022-01-31 14:52:46,2022-01-31 13:51:22,INV-15086171-27747,7b8f977d40,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,270000
3205,2022-01-31 20:12:42,2022-01-31 20:12:42,INV-86947516-27748,a9538cd5ff,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
3206,2022-02-01 13:48:28,2022-02-01 13:48:28,INV-37703018-27749,43e9307f74,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,300000
3207,2022-02-01 20:08:50,2022-02-01 19:23:07,INV-79022999-27750,08ebc97f28,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3208,2022-02-01 21:27:14,2022-02-01 21:23:13,INV-69126644-27752,57ee20786a,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,39200
3209,2022-02-02 08:54:43,2022-02-02 08:51:27,INV-55402317-27753,0ab10fd7ce,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,360000
3210,2022-02-02 08:59:45,2021-07-29 17:29:54,INV-14719512-27754,9d430c66ec,Automotive Magazine,Automotive Magazine 12 Month E-Magazine Subscription,1,364000
3211,2022-02-02 09:31:40,2022-02-02 09:28:56,INV-73477977-27755,8904002ee1,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3212,2022-02-02 15:05:09,2021-05-28 17:09:36,INV-28526353-27756,bfd9f2cf4b,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,360000
3213,2022-02-02 19:21:41,2022-02-02 19:17:59,INV-94731997-27758,cb656e4ec0,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,9800
3214,2022-02-02 19:21:41,2022-02-02 19:17:59,INV-99806242-27758,cb656e4ec0,Automotive Magazine,Automotive Magazine Unit Subscription E-Magazine Subscription,1,7000
3215,2022-02-03 06:12:23,2022-02-03 06:10:01,INV-92929340-27759,13dce80dcf,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3216,2022-02-03 06:23:28,2022-02-03 06:20:25,INV-10281053-27760,78f2d31f1b,Insight Magazine,Insight Magazine Unit Subscription E-Magazine Subscription,1,17500
3217,2022-02-03 11:54:01,2020-06-22 06:35:13,INV-67294940-27762,253563177b,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3218,2022-02-04 08:44:59,2022-02-04 08:37:00,INV-13213541-27763,6ef27ac7c9,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3219,2022-02-04 09:00:19,2022-02-03 22:06:51,INV-74492017-27764,052fbea19a,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,210000
3220,2022-02-04 11:45:40,2022-02-04 11:17:53,INV-77732783-27768,9850df71e0,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,210000
3221,2022-02-04 13:10:57,2022-02-04 13:10:57,INV-41986770-27770,f707577956,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3222,2022-02-04 13:27:06,2022-02-04 13:24:12,INV-48056227-27771,b899211630,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,360000
3223,2022-02-04 14:18:11,2022-02-04 14:15:28,INV-50687367-27773,62bd2876f5,Insight Magazine,Insight Magazine Unit Subscription E-Magazine Subscription,1,17500
3224,2022-02-04 22:42:21,2022-02-04 22:42:21,INV-38041540-27777,a53b8e9d56,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3225,2022-02-05 07:56:42,2022-02-05 07:54:46,INV-37607860-27779,9bbb29f74c,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine Unit Subscription E-Magazine Subscription,1,12250
3226,2022-02-05 09:28:20,2022-02-05 09:18:38,INV-72864856-27781,a6b2e39d56,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3227,2022-02-05 10:34:25,2022-02-05 10:10:09,INV-39634361-27782,2e422ebac9,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
3228,2022-02-05 10:47:05,2021-07-23 20:16:40,INV-88389195-27784,0f6cb6708c,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
3229,2022-02-05 13:32:57,2022-02-05 13:19:39,INV-87584988-27785,8362971513,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,105000
3230,2022-02-05 20:14:41,2022-02-05 20:11:57,INV-30055673-27786,74058eafb1,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
3231,2022-02-05 20:14:41,2022-02-05 20:11:57,INV-45879226-27786,74058eafb1,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3232,2022-02-05 23:00:30,2020-08-19 16:29:41,INV-89755511-27787,9b349186c4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3233,2022-02-06 06:02:17,2022-02-03 06:20:25,INV-46111537-27788,78f2d31f1b,Geo Magazine,Geo Magazine Unit Subscription E-Magazine Subscription,1,42000
3234,2022-02-06 06:28:54,2021-11-20 23:27:11,INV-94140198-27789,9212b95e0d,Geo Magazine,Geo Magazine 12 Month E-Magazine Subscription,1,504000
3235,2022-02-06 06:28:54,2021-11-20 23:27:11,INV-48061272-27789,9212b95e0d,Insight Magazine,Insight Magazine 12 Month E-Magazine Subscription,1,210000
3236,2022-02-06 07:09:48,2022-02-06 01:12:51,INV-11139883-27790,6582c7cf92,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3237,2022-02-06 07:32:00,2021-01-12 06:44:22,INV-93346716-27791,601ca6c380,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,364000
3238,2022-02-06 10:29:50,2020-12-05 01:02:21,INV-86432882-27792,f6800b3927,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3239,2022-02-06 10:29:50,2020-12-05 01:02:21,INV-40232753-27792,f6800b3927,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3240,2022-02-06 10:35:33,2021-07-25 16:35:36,INV-98744767-27793,f21380f2f2,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3241,2022-02-06 15:26:52,2022-02-06 15:26:52,INV-34425191-27794,8b0daa6fbf,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3242,2022-02-06 15:50:34,2022-02-06 15:33:01,INV-75891660-27795,c93307adbf,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3243,2022-02-06 17:46:11,2022-02-06 17:46:11,INV-66124344-27796,09fe670f29,Womens`s Magazine,Womens`s Magazine 6 Month Printed Subscription,1,208000
3244,2022-02-06 19:25:21,2022-02-06 19:17:36,INV-72488725-27798,22862e4616,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,105000
3245,2022-02-06 20:47:32,2021-07-11 10:01:49,INV-36168131-27800,1dcca69301,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,105000
3246,2022-02-06 21:15:14,2022-02-06 18:02:45,INV-89751306-27801,e141f6e71e,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3247,2022-02-06 21:15:14,2022-02-06 18:02:45,INV-31723236-27801,e141f6e71e,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,360000
3248,2022-02-07 10:15:42,2022-02-07 10:10:03,INV-94239741-27802,0f9f17362e,Geo Magazine,Geo Magazine Unit Subscription E-Magazine Subscription,1,42000
3249,2022-02-07 12:39:58,2022-02-07 12:35:14,INV-93975057-27805,580a2455b0,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,39200
3250,2022-02-07 20:32:39,2022-02-07 20:29:15,INV-76182727-27807,1fefca02df,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3251,2022-02-07 20:35:35,2022-02-07 20:13:08,INV-83089537-27808,b9a3b99bd9,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,9800
3252,2022-02-08 07:14:25,2022-02-08 07:12:57,INV-70909773-27809,afd7d6a59d,Kids Magazine,Kids Magazine 6 Month E-Magazine Subscription,1,254800
3253,2022-02-08 08:38:08,2022-02-08 08:32:29,INV-65187864-27810,6fce2e62f1,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,210000
3254,2022-02-08 08:38:08,2022-02-08 08:32:29,INV-38363974-27810,6fce2e62f1,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3255,2022-02-08 09:21:12,2022-02-08 08:32:29,INV-92740978-27811,6fce2e62f1,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,210000
3256,2022-02-08 09:21:12,2022-02-08 08:32:29,INV-73225306-27811,6fce2e62f1,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3257,2022-02-08 12:58:26,2022-02-08 12:55:44,INV-22663187-27812,c32e03a774,Geo Magazine,Geo Magazine 12 Month E-Magazine Subscription,1,504000
3258,2022-02-08 19:22:06,2022-02-08 19:13:07,INV-92214409-27813,545ab541d9,Insight Magazine,Insight Magazine 24 Month Printed Subscription,1,600000
3259,2022-02-09 13:44:14,2022-01-11 02:57:49,INV-28058276-27820,0b515bfb6f,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3260,2022-02-09 19:57:27,2022-02-09 19:43:19,INV-14447502-27832,0fb9d0c0e4,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,360000
3261,2022-02-09 21:20:02,2022-02-09 21:19:12,INV-43929088-27835,7121aae353,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,39200
3262,2022-02-09 22:22:30,2022-02-09 22:15:15,INV-20458346-27837,c4b357ceaa,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,455000
3263,2022-02-09 22:35:42,2022-02-09 22:33:42,INV-53238662-27838,437af6b214,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3264,2022-02-09 23:09:20,2021-10-19 06:00:48,INV-84106510-27839,d2038979e7,Automotive Magazine,Automotive Magazine 1 Month E-Magazine Subscription,1,28000
3265,2022-02-10 09:16:59,2022-02-10 08:40:42,INV-37645130-27840,399e2ee59c,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3266,2022-02-10 09:47:52,2021-07-29 15:06:15,INV-68141298-27841,a4100f56a7,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,210000
3267,2022-02-10 10:10:01,2022-02-10 10:10:01,INV-71037467-27842,de0156ac63,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3268,2022-02-10 10:10:01,2022-02-10 10:10:01,INV-28509670-27842,de0156ac63,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3269,2022-02-10 11:27:46,2022-02-10 11:26:38,INV-37720276-27843,77683f5ae4,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,39200
3270,2022-02-10 21:27:45,2021-07-29 10:06:24,INV-51034610-27847,d850b4da4b,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3271,2022-02-11 10:15:46,2021-07-01 10:54:21,INV-35497135-27848,1bb551cfc5,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3272,2022-02-11 14:16:36,2022-02-11 14:16:36,INV-62483563-27850,ca5908a3a3,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,210000
3273,2022-02-11 14:16:36,2022-02-11 14:16:36,INV-22825862-27850,ca5908a3a3,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,364000
3274,2022-02-12 09:35:14,2022-02-12 09:31:35,INV-71012508-27857,26e7c0266f,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3275,2022-02-12 09:35:14,2022-02-12 09:31:35,INV-29612964-27857,26e7c0266f,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3276,2022-02-12 10:29:53,2022-02-12 10:23:50,INV-86487331-27858,4e4ecf8258,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,9800
3277,2022-02-12 13:36:31,2022-02-12 13:34:12,INV-74178836-27859,8334e0a848,Insight Magazine,Insight Magazine Unit Subscription E-Magazine Subscription,1,17500
3278,2022-02-12 14:11:59,2022-02-12 14:08:34,INV-24381849-27860,3c7b8721bd,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3279,2022-02-12 14:13:16,2022-02-12 14:09:37,INV-56814120-27861,7e07805762,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,127400
3280,2022-02-13 11:51:39,2022-02-13 11:48:42,INV-41950145-27863,1ac820ce88,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3281,2022-02-13 11:51:39,2022-02-13 11:48:42,INV-62535812-27863,1ac820ce88,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3282,2022-02-13 13:26:45,2021-07-18 21:58:16,INV-96713206-27865,3d80050870,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3283,2022-02-13 13:26:45,2021-07-18 21:58:16,INV-85110784-27865,3d80050870,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
3284,2022-02-13 20:23:50,2022-01-18 16:21:54,INV-57715595-27866,3d58f027f2,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3285,2022-02-13 22:09:38,2022-02-13 22:09:38,INV-15417844-27867,c0bb65361e,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
3286,2022-02-14 07:36:56,2022-02-14 07:36:56,INV-23840171-27868,7aabfb126f,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3287,2022-02-14 08:00:35,2021-10-30 15:17:16,INV-31593424-27869,df9c5f923e,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3288,2022-02-14 09:01:58,2022-02-14 08:48:09,INV-98438362-27871,21bd8d6aa9,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3289,2022-02-14 10:39:00,2022-02-14 10:39:00,INV-19045029-27872,f83a554673,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3290,2022-02-14 18:57:35,2021-08-24 11:38:09,INV-78032351-27874,808053cdd1,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,9100
3291,2022-02-14 20:27:46,2022-02-14 20:19:11,INV-77067806-27875,53452ef7dd,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,360000
3292,2022-02-14 21:17:09,2021-07-30 16:03:51,INV-41996527-27876,d04739406d,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,360000
3293,2022-02-14 22:35:35,2022-02-14 22:19:04,INV-35386904-27877,cab51da081,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
3294,2022-02-15 07:54:53,2022-02-15 07:54:53,INV-86446608-27878,43451dbe7b,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3295,2022-02-15 08:18:52,2022-02-15 08:18:52,INV-99910063-27879,3e5a62d7cf,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
3296,2022-02-15 11:41:27,2022-02-15 09:57:11,INV-37452775-27880,ff65c48aa7,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3297,2022-02-15 13:03:11,2022-02-15 11:59:31,INV-27924051-27881,ffeb8e24ef,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
3298,2022-02-15 13:21:56,2022-02-15 13:14:59,INV-37308218-27883,e7580f9e08,Insight Magazine,Insight Magazine 6 Month E-Magazine Subscription,1,97500
3299,2022-02-15 15:28:32,2022-02-14 20:52:27,INV-27261937-27886,e405cb5289,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
